method,split,task,seed,episode,stress_level,label,risk,true_risk,mu,compliance,pre_shear,friction_margin,alarm,early_warning,lead_time,false_alarm,grasp_success,gross_slip,damage,control_cost,tightness
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,86,,1,0.526159,0.745197,0.265580,0.444386,0.391838,-0.074746,1,1,0.111170,0,0,1,0.297084,0.952728,0.639387
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,87,,0,0.697838,0.512478,0.328214,0.374995,0.321751,0.055779,1,0,0.000000,1,1,0,0.283341,1.047112,0.733811
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,88,,1,0.624701,0.557630,0.328092,0.479402,0.369159,-0.014472,1,1,0.110367,0,1,0,0.254872,1.006829,0.693585
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,89,,1,0.653595,0.593488,0.336920,0.437472,0.341805,0.061189,1,1,0.108274,0,1,0,0.265893,1.022470,0.709477
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,90,,1,0.712619,0.803428,0.368070,0.503624,0.573032,-0.188399,1,1,0.109339,0,0,1,0.368519,1.055061,0.741940
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,91,,0,0.556829,0.724121,0.336591,0.502195,0.326307,-0.015742,1,0,0.000000,1,0,1,0.308254,0.969239,0.656256
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,92,,1,0.689101,0.657835,0.346393,0.427615,0.503438,-0.119330,1,1,0.109317,0,1,0,0.280015,1.042124,0.729006
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,93,,1,0.606594,0.762784,0.320196,0.526997,0.412667,-0.027513,1,1,0.109880,0,0,1,0.327931,0.996812,0.683626
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,94,,1,0.629154,0.858768,0.243384,0.445565,0.509047,-0.258576,1,1,0.111222,0,0,1,0.337180,1.009381,0.696035
minus_friction_prior,combined_hard_shift,textured_fragile_pick,5,95,,1,0.592125,0.549948,0.422405,0.402558,0.340620,0.098360,1,1,0.109634,0,1,0,0.242118,0.988825,0.675669
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,0,,0,0.545709,0.678765,0.286062,0.487728,0.414632,-0.109229,1,0,0.000000,1,1,0,0.224283,0.963352,0.650140
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,1,,1,0.591341,0.696723,0.325888,0.507903,0.332865,0.011115,1,1,0.109075,0,0,1,0.321429,0.988326,0.675237
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,2,,0,0.640385,0.660291,0.279063,0.475986,0.367932,-0.040586,1,0,0.000000,1,1,0,0.261269,1.015222,0.702212
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,3,,0,0.611111,0.820559,0.249895,0.521743,0.490326,-0.188778,1,0,0.000000,1,0,1,0.329338,0.999469,0.686111
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,4,,1,0.629948,0.687670,0.352020,0.387074,0.508049,-0.126532,1,1,0.108924,0,0,1,0.336895,1.009542,0.696471
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,5,,0,0.643881,0.761181,0.379843,0.558702,0.479980,-0.078474,1,0,0.000000,1,0,1,0.342744,1.017285,0.704134
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,6,,1,0.720954,0.731145,0.395477,0.523013,0.524206,-0.070592,1,1,0.110661,0,0,1,0.372070,1.059804,0.746525
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,7,,1,0.584571,0.634235,0.425775,0.458257,0.384694,0.060415,1,1,0.109335,0,1,0,0.238881,0.984634,0.671514
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,8,,1,0.683891,0.648656,0.413740,0.456092,0.394585,0.071031,1,1,0.110318,0,1,0,0.277833,1.039378,0.726140
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,9,,1,0.648670,0.710756,0.329914,0.525265,0.474045,-0.111094,1,1,0.108599,0,0,1,0.342919,1.019800,0.706768
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,10,,0,0.615022,0.671263,0.326982,0.554239,0.488674,-0.138454,1,0,0.000000,1,1,0,0.252042,1.001611,0.688262
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,11,,0,0.541807,0.518287,0.309810,0.490116,0.320371,0.049442,1,0,0.000000,1,1,0,0.222649,0.961216,0.647994
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,12,,1,0.623977,0.646294,0.329016,0.467284,0.326233,0.051534,1,1,0.111463,0,1,0,0.254321,1.006563,0.693187
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,13,,1,0.733292,0.685420,0.380093,0.434374,0.433757,-0.027532,1,1,0.109265,0,0,1,0.376843,1.066423,0.753311
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,14,,1,0.557690,0.623222,0.365527,0.496135,0.331145,0.101117,1,1,0.111626,0,1,0,0.228665,0.970125,0.656730
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,15,,1,0.580042,0.727150,0.227899,0.529714,0.327143,-0.070777,1,1,0.110545,0,0,1,0.317157,0.982288,0.669023
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,16,,0,0.620993,0.590321,0.406196,0.455072,0.405464,0.065553,1,0,0.000000,1,1,0,0.252818,1.004861,0.691546
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,17,,0,0.746189,0.756410,0.238968,0.485055,0.543567,-0.272040,1,0,0.000000,1,0,1,0.381365,1.073484,0.760404
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,18,,1,0.641478,0.792705,0.338858,0.428248,0.442014,-0.043940,1,1,0.109923,0,0,1,0.341788,1.016004,0.702813
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,19,,0,0.660686,0.646331,0.371519,0.529379,0.516180,-0.100418,1,0,0.000000,1,1,0,0.268791,1.026585,0.713378
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,20,,0,0.493359,0.475363,0.449613,0.396134,0.328656,0.168064,0,0,0.000000,0,0,1,0.126495,0.442167,0.428937
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,21,,1,0.735583,0.725808,0.453137,0.564542,0.466516,0.003624,1,1,0.109722,0,0,1,0.377439,1.067738,0.754571
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,22,,1,0.697053,0.746709,0.339329,0.553594,0.367036,-0.018227,1,1,0.109055,0,0,1,0.362500,1.046466,0.733379
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,23,,1,0.636994,0.653123,0.276443,0.511263,0.478274,-0.182867,1,1,0.108967,0,1,0,0.258788,1.013423,0.700347
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,24,,1,0.614485,0.682969,0.326232,0.479690,0.409165,-0.077288,1,1,0.111369,0,1,0,0.250610,1.001331,0.687967
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,25,,0,0.635968,0.734216,0.303299,0.454247,0.396417,-0.071007,1,0,0.000000,1,0,1,0.340301,1.013136,0.699782
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,26,,1,0.640599,0.640939,0.258090,0.519525,0.396443,-0.094577,1,1,0.110412,0,1,0,0.261926,1.015579,0.702329
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,27,,1,0.694245,0.691132,0.319103,0.471657,0.474136,-0.097596,1,1,0.108698,0,0,1,0.361801,1.044878,0.731835
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,28,,0,0.481585,0.736114,0.218377,0.435257,0.406582,-0.156353,0,0,0.000000,0,0,1,0.126938,0.440463,0.427054
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,29,,1,0.571893,0.688330,0.377194,0.456742,0.436735,-0.025267,1,1,0.109369,0,0,1,0.313889,0.977665,0.664541
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,30,,1,0.510765,0.682211,0.344464,0.413594,0.354458,0.029354,0,0,0.000000,0,0,1,0.126608,0.444943,0.431722
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,31,,0,0.608419,0.768505,0.314717,0.498698,0.358857,-0.013730,1,0,0.000000,1,0,1,0.328223,0.997773,0.684631
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,32,,1,0.566518,0.653774,0.354823,0.459479,0.388343,-0.009816,1,1,0.109590,0,1,0,0.232407,0.974736,0.661585
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,33,,0,0.712833,0.868372,0.295736,0.610168,0.552725,-0.268320,1,0,0.000000,1,0,1,0.367207,1.055265,0.742058
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,34,,1,0.695571,0.703423,0.365012,0.474991,0.396678,0.031726,1,1,0.109599,0,0,1,0.362404,1.045716,0.732564
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,35,,1,0.559731,0.755680,0.298674,0.476465,0.346994,-0.071723,1,1,0.111451,0,0,1,0.309829,0.971226,0.657852
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,36,,1,0.637624,0.660079,0.318285,0.490716,0.351173,-0.018036,1,1,0.108904,0,1,0,0.259603,1.013762,0.700693
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,37,,1,0.525042,0.750563,0.311413,0.500991,0.400661,-0.107259,1,1,0.111023,0,0,1,0.298156,0.952096,0.638773
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,38,,1,0.594675,0.544323,0.410863,0.387474,0.268560,0.117926,1,1,0.110676,0,1,0,0.243233,0.990352,0.677071
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,39,,1,0.707342,0.675612,0.407147,0.349083,0.509263,-0.059725,1,1,0.111396,0,1,0,0.287119,1.052405,0.739038
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,40,,1,0.649150,0.665333,0.283324,0.512699,0.446175,-0.106948,1,1,0.110660,0,1,0,0.264354,1.020312,0.707032
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,41,,1,0.767930,0.683187,0.391282,0.563788,0.373689,0.046508,1,1,0.110248,0,0,1,0.389471,1.085591,0.772362
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,42,,0,0.594878,0.684406,0.363024,0.425361,0.368732,0.015778,1,0,0.000000,1,0,1,0.321608,0.990252,0.677183
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,43,,0,0.620390,0.715075,0.240320,0.450951,0.331377,-0.066055,1,0,0.000000,1,0,1,0.333594,1.004402,0.691215
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,44,,1,0.541624,0.719590,0.271801,0.510066,0.409790,-0.107294,1,1,0.107889,0,0,1,0.302718,0.960840,0.647893
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,45,,1,0.569921,0.803012,0.192239,0.503381,0.442172,-0.242722,1,1,0.109789,0,0,1,0.314190,0.976631,0.663457
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,46,,1,0.434044,0.611136,0.393292,0.445152,0.400324,0.011849,0,0,0.000000,0,0,1,0.127628,0.432689,0.419447
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,47,,1,0.528333,0.674332,0.285766,0.471470,0.395420,-0.090902,1,1,0.108653,0,0,1,0.297591,0.953622,0.640583
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,48,,1,0.678339,0.592241,0.388267,0.523910,0.393661,0.019725,1,1,0.111660,0,1,0,0.275650,1.036486,0.723087
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,49,,1,0.701113,0.472142,0.378059,0.445795,0.346423,0.092551,1,1,0.109838,0,1,0,0.283993,1.048793,0.735612
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,50,,0,0.635863,0.735875,0.315170,0.461772,0.389591,-0.019561,1,0,0.000000,1,0,1,0.338217,1.013039,0.699725
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,51,,1,0.557177,0.680808,0.263667,0.448110,0.399450,-0.103864,1,1,0.110349,0,0,1,0.309015,0.969689,0.656447
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,52,,0,0.605190,0.851522,0.282560,0.624772,0.465150,-0.186931,1,0,0.000000,1,0,1,0.326389,0.996367,0.682855
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,53,,0,0.683200,0.750255,0.254613,0.457370,0.521171,-0.238355,1,0,0.000000,1,0,1,0.357227,1.038919,0.725760
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,54,,1,0.723517,0.661144,0.298263,0.479049,0.452880,-0.097978,1,1,0.109722,0,1,0,0.291623,1.061101,0.747934
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,55,,1,0.691537,0.746358,0.248646,0.561087,0.404735,-0.128639,1,1,0.108929,0,0,1,0.360246,1.043417,0.730345
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,56,,0,0.617660,0.723267,0.470992,0.375506,0.396614,0.132521,1,0,0.000000,1,0,1,0.331703,1.002877,0.689713
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,57,,1,0.453009,0.576919,0.301335,0.520209,0.326980,0.010260,0,0,0.000000,0,0,1,0.126043,0.435787,0.422482
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,58,,1,0.670846,0.707109,0.238176,0.502997,0.418779,-0.157998,1,1,0.110921,0,0,1,0.353610,1.032276,0.718965
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,59,,1,0.686409,0.835257,0.305670,0.537481,0.589534,-0.243470,1,1,0.109218,0,0,1,0.358530,1.040631,0.727525
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,60,,1,0.480650,0.767093,0.339419,0.508712,0.410928,-0.051527,0,0,0.000000,0,0,1,0.127737,0.440200,0.426904
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,61,,1,0.769554,0.776978,0.328539,0.562899,0.548198,-0.233297,1,1,0.109913,0,0,1,0.390128,1.086444,0.773255
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,62,,0,0.500210,0.709500,0.427352,0.547843,0.405750,0.031698,0,0,0.000000,0,0,1,0.127404,0.443092,0.430034
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,63,,1,0.507079,0.784672,0.262184,0.593083,0.358808,-0.079983,0,0,0.000000,0,0,1,0.127375,0.444241,0.431133
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,64,,0,0.575862,0.590528,0.333191,0.413002,0.411707,-0.042432,1,0,0.000000,1,1,0,0.235189,0.979926,0.666724
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,65,,1,0.624719,0.735120,0.260716,0.508931,0.410536,-0.128310,1,1,0.110655,0,0,1,0.335246,1.006874,0.693596
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,66,,1,0.711149,0.676579,0.315311,0.550608,0.376203,-0.043053,1,1,0.110121,0,1,0,0.288287,1.054347,0.741132
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,67,,0,0.537219,0.718331,0.328527,0.470895,0.501049,-0.103643,1,0,0.000000,1,0,1,0.301024,0.958649,0.645470
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,68,,1,0.555497,0.702564,0.338660,0.435818,0.471735,-0.101254,1,1,0.110086,0,0,1,0.306892,0.968734,0.655523
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,69,,1,0.726208,0.682001,0.363789,0.445444,0.390439,0.017756,1,1,0.112187,0,1,0,0.293220,1.062877,0.749414
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,70,,0,0.500246,0.785512,0.214104,0.510783,0.426397,-0.217573,0,0,0.000000,0,0,1,0.126531,0.443232,0.430039
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,71,,0,0.674998,0.713101,0.367918,0.564886,0.442162,-0.070126,1,0,0.000000,1,0,1,0.354051,1.034428,0.721249
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,72,,1,0.802417,0.785291,0.212822,0.570282,0.528572,-0.274574,1,1,0.109381,0,0,1,0.403201,1.104455,0.791329
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,73,,0,0.622820,0.608996,0.261370,0.464706,0.385929,-0.103447,1,0,0.000000,1,1,0,0.254913,1.005808,0.692551
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,74,,1,0.659629,0.650472,0.328712,0.555155,0.321194,0.035936,1,1,0.108630,0,1,0,0.267875,1.025831,0.712796
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,75,,1,0.545579,0.655108,0.314871,0.454271,0.383883,-0.045139,1,1,0.110264,0,1,0,0.224156,0.963300,0.650068
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,76,,1,0.568306,0.600553,0.295373,0.465894,0.313904,0.037514,1,1,0.109441,0,1,0,0.232054,0.975701,0.662568
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,77,,0,0.687209,0.644838,0.272038,0.427236,0.334709,-0.047790,1,0,0.000000,1,1,0,0.278491,1.041079,0.727965
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,78,,1,0.449414,0.684792,0.401008,0.543975,0.334909,0.111185,0,0,0.000000,0,0,1,0.128129,0.435077,0.421906
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,79,,1,0.721592,0.712951,0.351637,0.489433,0.526346,-0.134507,1,1,0.109680,0,0,1,0.372204,1.060037,0.746875
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,80,,0,0.496890,0.470164,0.242202,0.483069,0.303309,-0.033414,0,0,0.000000,0,0,1,0.127524,0.442635,0.429502
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,81,,1,0.597465,0.556481,0.314053,0.558862,0.350013,0.013304,1,1,0.108563,0,1,0,0.244016,0.991633,0.678606
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,82,,1,0.697189,0.685186,0.298940,0.649499,0.429138,-0.117623,1,1,0.110255,0,0,1,0.362873,1.046684,0.733454
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,83,,0,0.768476,0.855192,0.228061,0.523116,0.521148,-0.283603,1,0,0.000000,1,0,1,0.390992,1.085685,0.772662
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,84,,1,0.569490,0.644975,0.345568,0.563068,0.362497,-0.014320,1,1,0.109753,0,1,0,0.233506,0.976390,0.663220
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,85,,1,0.634718,0.785459,0.307244,0.509842,0.472743,-0.160051,1,1,0.108388,0,0,1,0.338837,1.012102,0.699095
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,86,,1,0.577195,0.652800,0.315135,0.404722,0.415491,-0.119148,1,1,0.109607,0,1,0,0.236186,0.980610,0.667457
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,87,,1,0.525758,0.606854,0.284347,0.473815,0.297252,0.015946,1,1,0.109913,0,1,0,0.216776,0.952356,0.639167
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,88,,1,0.622225,0.656973,0.203545,0.514223,0.450470,-0.213419,1,1,0.111313,0,1,0,0.254088,1.005581,0.692224
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,89,,1,0.584477,0.790371,0.244656,0.445748,0.434433,-0.139074,1,1,0.110127,0,0,1,0.318804,0.984678,0.671463
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,90,,1,0.712939,0.590344,0.387326,0.486498,0.446965,-0.024408,1,1,0.108788,0,1,0,0.287271,1.055171,0.742116
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,91,,1,0.745724,0.782314,0.348084,0.489871,0.559304,-0.216726,1,1,0.110590,0,0,1,0.379774,1.073419,0.760148
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,92,,1,0.744578,0.844632,0.211450,0.563331,0.565697,-0.355710,1,1,0.109891,0,0,1,0.381034,1.072705,0.759518
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,93,,1,0.636609,0.732950,0.350256,0.574058,0.398116,0.005024,1,1,0.112123,0,0,1,0.339391,1.013590,0.700135
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,94,,0,0.703441,0.646603,0.262737,0.440851,0.456581,-0.155802,1,0,0.000000,1,1,0,0.284396,1.050165,0.736892
minus_friction_prior,combined_hard_shift,textured_fragile_pick,6,95,,1,0.572571,0.708779,0.350745,0.592097,0.362145,0.062582,1,1,0.110174,0,0,1,0.314902,0.978135,0.664914
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,0,,1,0.515907,0.745958,0.270240,0.415056,0.359314,-0.065730,0,0,0.000000,0,0,1,0.127252,0.445693,0.432545
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,1,,0,0.571724,0.668272,0.350280,0.438253,0.415392,0.001697,1,0,0.000000,1,1,0,0.199982,0.977584,0.664448
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,2,,1,0.658838,0.797256,0.202041,0.452492,0.470720,-0.237814,1,1,0.110830,0,0,1,0.300270,1.025660,0.712361
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,3,,1,0.628529,0.679133,0.210784,0.402080,0.333238,-0.103575,1,1,0.109815,0,0,1,0.292167,1.008869,0.695691
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,4,,1,0.403569,0.643134,0.256282,0.427529,0.358542,-0.055358,0,0,0.000000,0,0,1,0.126366,0.427818,0.414571
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,5,,0,0.515445,0.554036,0.253204,0.408626,0.315917,-0.029637,0,0,0.000000,0,0,1,0.127348,0.445601,0.432471
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,6,,1,0.643864,0.835196,0.260813,0.449065,0.491114,-0.215055,1,1,0.109142,0,0,1,0.296011,1.017222,0.704125
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,7,,1,0.682338,0.848229,0.252793,0.379489,0.468614,-0.209147,1,1,0.108178,0,0,1,0.304684,1.038267,0.725286
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,8,,1,0.578288,0.628216,0.298991,0.331644,0.322909,0.031694,1,1,0.109500,0,1,0,0.200900,0.981198,0.668058
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,9,,1,0.429481,0.723885,0.141222,0.314032,0.354955,-0.185050,0,0,0.000000,0,0,1,0.127067,0.432080,0.418717
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,10,,1,0.688238,0.795863,0.214175,0.350636,0.456921,-0.225915,1,1,0.111243,0,0,1,0.305438,1.041880,0.728531
minus_friction_prior,combined_hard_shift,curved_surface_pinch,0,11,,0,0.820065,0.760760,0.263916,0.438359,0.451723,-0.103445,1,0,0.000000,1,0,1,0.336292,1.113999,0.801036
